id_protein,feature1,feature2,feature3,feature4,feature5,feature6,feature7,class_label
P0668,0.8021698271562727,0.5213036049375042,0.48,0.5,0.532174098765624,0.5721783703749752,0.44566034568745455,imS
P0669,0.63,0.49,0.48,0.5,0.54,0.76,0.79,imS
P0670,0.63,0.49,0.48,0.5,0.54,0.76,0.79,imS
P0671,0.6903674444873837,0.5009758989977061,0.48,0.5,0.5372560252505735,0.6941446060137633,0.6692651110252326,imS
P0672,0.7985591404985007,0.5206471164542729,0.48,0.5,0.5323382208864318,0.5761173012743628,0.4528817190029985,imS
P0673,0.7721480903995523,0.5158451073453731,0.48,0.5,0.5335387231636567,0.6049293559277611,0.5057038192008954,imS
P0674,0.85,0.53,0.48,0.5,0.53,0.52,0.35,imS
P0675,0.7213854511424521,0.5066155365713549,0.48,0.5,0.5358461158571614,0.6603067805718705,0.6072290977150958,imS
P0676,0.85,0.53,0.48,0.5,0.53,0.52,0.35,imS
P0677,0.85,0.53,0.48,0.5,0.53,0.52,0.35,imS
P0678,0.63,0.49,0.48,0.5,0.54,0.76,0.79,imS
P0679,0.675493944656394,0.49827162630116256,0.48,0.5,0.5379320934247094,0.7103702421930247,0.699012110687212,imS
P0680,0.6713701740769962,0.4975218498321811,0.48,0.5,0.5381195375419547,0.7148689010069134,0.7072596518460078,imS
P0681,0.7066242413234191,0.5039316802406216,0.48,0.5,0.5365170799398447,0.6764099185562702,0.6367515173531619,imS
P0682,0.85,0.53,0.48,0.5,0.53,0.52,0.35,imS
P0683,0.8464046476837022,0.5293462995788549,0.48,0.5,0.5301634251052862,0.5239222025268704,0.3571907046325957,imS
P0684,0.85,0.53,0.48,0.5,0.53,0.52,0.35,imS
P0685,0.7547027459295937,0.5126732265326535,0.48,0.5,0.5343316933668367,0.6239606408040795,0.5405945081408124,imS
P0686,0.7942289503855252,0.5198598091610046,0.48,0.5,0.5325350477097489,0.5808411450339726,0.4615420992289496,imS
P0687,0.7062450986676302,0.5038627452122965,0.48,0.5,0.536534313696926,0.6768235287262216,0.6375098026647396,imS
P0688,0.63,0.49,0.48,0.5,0.54,0.76,0.79,imS
P0689,0.85,0.53,0.48,0.5,0.53,0.52,0.35,imS
P0690,0.7824057867772076,0.5177101430504014,0.48,0.5,0.5330724642373997,0.5937391416975917,0.4851884264455846,imS
P0691,0.85,0.53,0.48,0.5,0.53,0.52,0.35,imS
P0692,0.8401434749352952,0.52820790453369,0.48,0.5,0.5304480238665775,0.5307525727978597,0.36971305012940947,imS
P0693,0.85,0.53,0.48,0.5,0.53,0.52,0.35,imS
P0694,0.7554585761284193,0.5128106502051671,0.48,0.5,0.5342973374487082,0.6231360987689971,0.5390828477431615,imS
P0695,0.63,0.49,0.48,0.5,0.54,0.76,0.79,imS
P0696,0.6928253830159832,0.501422796911997,0.48,0.5,0.5371443007720008,0.6914632185280183,0.6643492339680336,imS
P0697,0.7174810329357308,0.505905642351951,0.48,0.5,0.5360235894120122,0.6645661458882937,0.6150379341285384,imS
P0698,0.85,0.53,0.48,0.5,0.53,0.52,0.35,imS
P0699,0.6835298554899591,0.4997327009981744,0.48,0.5,0.5375668247504565,0.7016037940109536,0.6829402890200816,imS
P0700,0.85,0.53,0.48,0.5,0.53,0.52,0.35,imS
P0701,0.8053571624593363,0.5218831204471521,0.48,0.5,0.5320292198882121,0.5687012773170876,0.43928567508132726,imS
P0702,0.63,0.49,0.48,0.5,0.54,0.76,0.79,imS
P0703,0.85,0.53,0.48,0.5,0.53,0.52,0.35,imS
P0704,0.7818968571608341,0.5176176103928789,0.48,0.5,0.5330955974017803,0.5942943376427264,0.48620628567833174,imS
P0705,0.6985421846262223,0.5024622153865859,0.48,0.5,0.5368844461533535,0.6852267076804848,0.6529156307475554,imS
P0706,0.63,0.49,0.48,0.5,0.54,0.76,0.79,imS
P0707,0.85,0.53,0.48,0.5,0.53,0.52,0.35,imS
P0708,0.71338489526969,0.5051608900490345,0.48,0.5,0.5362097774877413,0.6690346597057928,0.6232302094606201,imS
P0709,0.7501731744035133,0.5118496680733661,0.48,0.5,0.5345375829816585,0.6289019915598036,0.5496536511929734,imS
P0710,0.7017201822721798,0.5030400331403964,0.48,0.5,0.5367399917149009,0.681759801157622,0.6465596354556404,imS
P0711,0.63,0.49,0.48,0.5,0.54,0.76,0.79,imS
P0712,0.63,0.49,0.48,0.5,0.54,0.76,0.79,imS
P0713,0.85,0.53,0.48,0.5,0.53,0.52,0.35,imS
P0714,0.85,0.53,0.48,0.5,0.53,0.52,0.35,imS
P0715,0.7767657702233934,0.5166846854951624,0.48,0.5,0.5333288286262095,0.5998918870290253,0.49646845955321295,imS
P0716,0.72,0.42,0.48,0.5,0.65,0.77,0.79,imU
P0717,0.79,0.41,0.48,0.5,0.66,0.81,0.83,imU
P0718,0.83,0.48,0.48,0.5,0.65,0.76,0.79,imU
P0719,0.69,0.43,0.48,0.5,0.59,0.74,0.77,imU
P0720,0.79,0.36,0.48,0.5,0.46,0.82,0.7,imU
P0721,0.78,0.33,0.48,0.5,0.57,0.77,0.79,imU
P0722,0.75,0.37,0.48,0.5,0.64,0.7,0.74,imU
P0723,0.59,0.29,0.48,0.5,0.64,0.75,0.77,imU
P0724,0.67,0.37,0.48,0.5,0.54,0.64,0.68,imU
P0725,0.66,0.48,0.48,0.5,0.54,0.7,0.74,imU
P0726,0.64,0.46,0.48,0.5,0.48,0.73,0.76,imU
P0727,0.76,0.71,0.48,0.5,0.5,0.71,0.75,imU
P0728,0.84,0.49,0.48,0.5,0.55,0.78,0.74,imU
P0729,0.77,0.55,0.48,0.5,0.51,0.78,0.74,imU
P0730,0.81,0.44,0.48,0.5,0.42,0.67,0.68,imU
P0731,0.58,0.6,0.48,0.5,0.59,0.73,0.76,imU
P0732,0.63,0.42,0.48,0.5,0.48,0.77,0.8,imU
P0733,0.62,0.42,0.48,0.5,0.58,0.79,0.81,imU
P0734,0.78,0.44,0.48,0.5,0.45,0.73,0.68,imU
P0735,0.86,0.39,0.48,0.5,0.59,0.89,0.9,imU
P0736,0.81,0.53,0.48,0.5,0.57,0.87,0.88,imU
P0737,0.87,0.49,0.48,0.5,0.61,0.76,0.79,imU
P0738,0.47,0.46,0.48,0.5,0.62,0.74,0.77,imU
P0739,0.76,0.41,0.48,0.5,0.5,0.59,0.62,imU
P0740,0.7,0.53,0.48,0.5,0.7,0.86,0.87,imU
P0741,0.64,0.45,0.48,0.5,0.67,0.61,0.66,imU
P0742,0.81,0.52,0.48,0.5,0.57,0.78,0.8,imU
P0743,0.73,0.26,0.48,0.5,0.57,0.75,0.78,imU
P0744,0.49,0.61,1.0,0.5,0.56,0.71,0.74,imU
P0745,0.88,0.42,0.48,0.5,0.52,0.73,0.75,imU
P0746,0.84,0.54,0.48,0.5,0.75,0.92,0.7,imU
P0747,0.63,0.51,0.48,0.5,0.64,0.72,0.76,imU
P0748,0.57,0.38,0.48,0.5,0.06,0.49,0.33,imU
P0749,0.86,0.55,0.48,0.5,0.63,0.81,0.83,imU
P0750,0.79,0.54,0.48,0.5,0.5,0.66,0.68,imU
P0751,0.783326695314728,0.4133864374821762,0.48,0.5,0.45332669531472797,0.7599402578325518,0.686653390629456,imU
P0752,0.7438713606282872,0.4165898056245304,0.48,0.5,0.6534101943754697,0.7836407775018784,0.8036407775018783,imU
P0753,0.81,0.5284032601673406,0.48,0.5,0.57,0.8556293415060658,0.8672260813387251,imU
P0754,0.8418970508242807,0.49,0.48,0.5,0.5537941016485614,0.7787352994504796,0.7431617513738011,imU
P0755,0.7804797731640123,0.44479773164012293,0.48,0.5,0.45239886582006145,0.7266415878519139,0.68,imU
P0756,0.7602772537877871,0.708946435606409,0.48,0.5,0.5003881553029019,0.7103881553029019,0.7502772537877871,imU
P0757,0.8789529757308486,0.4214957489559305,0.48,0.5,0.5207478744779652,0.7307478744779652,0.7507478744779652,imU
P0758,0.8682560980612989,0.4895640245153247,0.48,0.5,0.6117439019387011,0.76,0.79,imU
P0759,0.7901065330385997,0.41018643281754946,0.48,0.5,0.6599733667403501,0.8098668337017504,0.8298934669614003,imU
P0760,0.8160347252128802,0.5236208351277281,0.48,0.5,0.5772416702554561,0.7836208351277281,0.8036208351277281,imU
P0761,0.8273596265193909,0.5113201867403045,0.48,0.5,0.5815730843462605,0.7742134578268697,0.7971067289134349,imU
P0762,0.81,0.53,0.48,0.5,0.57,0.87,0.88,imU
P0763,0.6664527729446444,0.42607546215744074,0.48,0.5,0.5468300837318482,0.7517736135276778,0.7817736135276778,imU
P0764,0.734377172036482,0.3960380466058634,0.48,0.5,0.6452076093211727,0.7364532652482088,0.7660380466058634,imU
P0765,0.8505066231518994,0.5452533115759497,0.48,0.5,0.6869602610886038,0.8622135726645536,0.7682930504873459,imU
P0766,0.6477120548237488,0.3477120548237489,0.48,0.5,0.6444393888325961,0.7588787776651922,0.7788787776651922,imU
P0767,0.87,0.49,0.48,0.5,0.61,0.76,0.79,imU
P0768,0.6805385423265595,0.4457690961224007,0.48,0.5,0.5742309038775992,0.7273847231020795,0.7605385423265596,imU
P0769,0.8673778992061436,0.48934447480153587,0.48,0.5,0.6126221007938564,0.76,0.79,imU
P0770,0.6503461214767006,0.4873823776942878,0.5095295107771514,0.5,0.5411357504145059,0.7005678752072528,0.74,imU
P0771,0.6715649568949175,0.42,0.48,0.5,0.6160954698264423,0.7796870086210166,0.7996870086210166,imU
P0772,0.7482869759437891,0.3775695360843163,0.48,0.5,0.6122840320749479,0.77,0.79,imU
P0773,0.8288706460717519,0.47716219099909474,0.48,0.5,0.5775482584287007,0.8775482584287008,0.8875482584287008,imU
P0774,0.7020818357652324,0.42,0.48,0.5,0.6374572850356627,0.7735836328469535,0.7935836328469535,imU
P0775,0.8634218001369646,0.44901184976031194,0.48,0.5,0.5324336498972766,0.7507227498287943,0.7458554500342411,imU
P0776,0.6028401017589502,0.3893828862168429,0.48,0.5,0.12098876040947891,0.5275315448673716,0.38473350293158365,imU
P0777,0.6399778037870112,0.4501331772779329,0.48,0.5,0.6699334113610336,0.6102441583428769,0.6602219621298882,imU
P0778,0.78,0.33,0.48,0.5,0.57,0.77,0.79,imU
P0779,0.8429457931983599,0.3952971954655733,0.48,0.5,0.4952971954655733,0.76705420680164,0.7294143295546444,imU
P0780,0.7439582326383476,0.3840626510424785,0.48,0.5,0.6180556898155365,0.77,0.79,imU
P0781,0.8222332201209557,0.5025239712557777,0.48,0.5,0.5612619856278889,0.7712619856278888,0.7912619856278889,imU
P0782,0.816945940146394,0.510551367590097,0.48,0.5,0.5727783760585575,0.8727783760585576,0.8827783760585576,imU
P0783,0.6832041597184287,0.41857879293205186,0.48,0.5,0.6582170473495195,0.6453488579514417,0.6914212070679482,imU
P0784,0.6849559648076521,0.41486789442295635,0.48,0.5,0.5773899120191303,0.7147798240382607,0.7473018416344346,imU
P0785,0.8049092985720525,0.4350181402855895,0.48,0.5,0.46743650900043676,0.73,0.6974365090004369,imU
P0786,0.8279697758726727,0.5087214172689491,0.48,0.5,0.728345596570811,0.8935335069198801,0.7312785827310508,imU
P0787,0.7517461430251822,0.290444600235255,0.48,0.5,0.57,0.7586984572100729,0.7843492286050364,imU
P0788,0.6467098878904225,0.48772014947943665,0.48,0.5,0.6260750934246478,0.7255699626301408,0.7627849813150704,imU
P0789,0.81,0.44,0.48,0.5,0.42,0.67,0.68,imU
P0790,0.8620808997973876,0.49,0.48,0.5,0.5941617995947751,0.765279400135075,0.7768014996623126,imU
P0791,0.6212230394789324,0.5257985289379217,0.48,0.5,0.6312230394789324,0.7217553921042135,0.76,imU
P0792,0.722435739679336,0.37,0.48,0.5,0.60554467459917,0.679326804759502,0.7193268047595021,imU
P0793,0.7875341629569912,0.5153416295699111,0.48,0.5,0.48767081478495555,0.6772608593010623,0.68,imU
P0794,0.6574530375794186,0.4034585664548837,0.48,0.5,0.5943701704891861,0.6274530375794186,0.6716353583862791,imU
P0795,0.6340586151982789,0.42811723039655775,0.48,0.5,0.48811723039655774,0.7605298978706826,0.7918827696034423,imU
P0796,0.7313224985777772,0.3972544438123454,0.48,0.5,0.5127455561876546,0.6059319452345682,0.6391183342814819,imU
P0797,0.79,0.36,0.48,0.5,0.46,0.82,0.7,imU
P0798,0.6390187513352285,0.4560750053409137,0.48,0.5,0.48,0.7339249946590863,0.7639249946590864,imU
P0799,0.8696565047677867,0.4131043365118578,0.48,0.5,0.5131043365118578,0.7403434952322133,0.7442536137598815,imU
P0800,0.7821329008751172,0.4613290087511722,0.48,0.5,0.4606645043755861,0.7150696938741795,0.68,imU
P0801,0.6089634099118351,0.28593641216174964,0.48,0.5,0.6305182950440825,0.75,0.7713545292794168,imU
P0802,0.6380382943515696,0.461770233890583,0.48,0.5,0.6641148830547086,0.6315787621327356,0.679617056484305,imU
P0803,0.8016319932495213,0.4818400337523937,0.48,0.5,0.4534720270019149,0.6658159966247607,0.68,imU
P0804,0.6320618543779624,0.4976288737322257,0.48,0.5,0.6461855631338872,0.6973196018424137,0.7393814562203762,imU
P0805,0.7577028874988856,0.4146138732144449,0.48,0.5,0.6553861267855551,0.7915445071422204,0.8115445071422204,imU
P0806,0.81,0.53,0.48,0.5,0.57,0.87,0.88,imU
P0807,0.8724881482668291,0.4149920988445527,0.48,0.5,0.5149920988445528,0.7375118517331709,0.7458267490371273,imU
P0808,0.8635406374879122,0.488385159371978,0.48,0.5,0.6164593625120878,0.76,0.79,imU
P0809,0.709448727002591,0.41055127299740896,0.48,0.5,0.6062072725021592,0.7270341819982726,0.7602756364987044,imU
P0810,0.8659768746253382,0.4889942186563346,0.48,0.5,0.6140231253746617,0.76,0.79,imU
P0811,0.5805470726321768,0.5990152692620818,0.48,0.5,0.5905470726321768,0.7298905854735647,0.76,imU
P0812,0.8697642781991176,0.4899410695497794,0.48,0.5,0.6102357218008824,0.76,0.79,imU
P0813,0.8246909277093786,0.4310618144581243,0.48,0.5,0.481283649396565,0.73,0.711283649396565,imU
P0814,0.7945121575309804,0.4178962756792155,0.48,0.5,0.658871960617255,0.8043598030862746,0.8254878424690196,imU
P0815,0.6286116761241366,0.5095661487887927,0.48,0.5,0.6398264595155171,0.7201735404844829,0.7600867702422415,imU
P0816,0.7941728966234748,0.40880774382186436,0.48,0.5,0.6558271033765253,0.8147690247125426,0.8341728966234747,imU
P0817,0.8398316461754716,0.537898987705283,0.48,0.5,0.6057979754105659,0.797898987705283,0.8178989877052829,imU
P0818,0.6472838038514397,0.48972414999595787,0.5188965999838315,0.5,0.5414960230763013,0.7007480115381506,0.74,imU
P0819,0.8612293362921056,0.49,0.48,0.5,0.5924586725842113,0.7658471091385962,0.7753822271535094,imU
P0820,0.8480532937425025,0.49,0.48,0.5,0.5661065874850052,0.7746311375049983,0.7534221562375043,imU
P0821,0.6955325161540973,0.4281558279486342,0.48,0.5,0.6010650323081946,0.7455325161540973,0.7736883441027316,imU
P0822,0.7780476300236577,0.5439642774822568,0.48,0.5,0.5220714450354865,0.78,0.7520714450354865,imU
P0823,0.77,0.55,0.48,0.5,0.51,0.78,0.74,imU
P0824,0.6295988426736692,0.5063895840630225,0.48,0.5,0.637593056042015,0.7228081012843158,0.7620057866316542,imU
P0825,0.8664236692605397,0.4917881653697302,0.48,0.5,0.6076157795070264,0.7611921102464868,0.7905960551232434,imU
P0826,0.88,0.42,0.48,0.5,0.52,0.73,0.75,imU
P0827,0.7741182041682495,0.5046997541492563,0.48,0.5,0.48529077499050344,0.7594089791587528,0.7152907749905034,imU
P0828,0.5280982450698086,0.4781557015843152,0.48,0.5,0.6272622806337261,0.7327377193662739,0.766368859683137,imU
P0829,0.6359931055397816,0.4319862110795633,0.48,0.5,0.4919862110795633,0.7560160870738428,0.7880137889204367,imU
P0830,0.49,0.61,1.0,0.5,0.56,0.71,0.74,imU
P0831,0.6388271341073498,0.27953704269128216,0.48,0.5,0.6155864329463251,0.75,0.7734876524362393,imU
P0832,0.8681090173784268,0.5013458957294388,0.48,0.5,0.6137819652431462,0.7694549131078656,0.7975639304862925,imU
P0833,0.6234920081258027,0.45142807313222516,0.48,0.5,0.6009520487548168,0.7655559431193805,0.7925399593709861,imU
P0834,0.792010527737701,0.3652273721180223,0.48,0.5,0.4636189499278616,0.8183915778098393,0.7016084221901607,imU
P0835,0.6409783601994865,0.44195672039897294,0.48,0.5,0.5019567203989729,0.7443838262011983,0.7780432796010271,imU
P0836,0.47546897586392184,0.5010173189794138,0.6221933724619679,0.5,0.6035930724082345,0.7317965362041172,0.7617965362041172,imU
P0837,0.7368745573715043,0.26962438032010616,0.48,0.5,0.57,0.7527498229486017,0.7813749114743009,imU
P0838,0.5929841675046291,0.37770158324953707,0.48,0.5,0.1703240040222202,0.5244762512569439,0.4104445862662022,imU
P0839,0.6662505266794969,0.46958245553417177,0.48,0.5,0.5504175444658282,0.7083340355726625,0.7462505266794969,imU
P0840,0.7327558941380494,0.5323397067241464,0.48,0.5,0.7116985336207319,0.8740382403448783,0.8302249856895114,imU
P0841,0.8327541176959988,0.49652470617599326,0.48,0.5,0.6775411769599888,0.804065883135982,0.7652129407360101,imU
P0842,0.7813255853932397,0.33397675617971917,0.48,0.5,0.555418560674363,0.7766279269661986,0.7780697314608426,imU
P0843,0.8178128770672468,0.5331251508268987,0.48,0.5,0.5793754524806961,0.8606245475193038,0.8721871229327532,imU
P0844,0.7815259592976445,0.3345778778929334,0.48,0.5,0.5532144477259108,0.7776297964882224,0.7762663663211997,imU
P0845,0.8125647103229264,0.5174352896770736,0.48,0.5,0.5682901931180491,0.78,0.7948705793541473,imU
P0846,0.7473348498527482,0.28426878979384756,0.48,0.5,0.57,0.7569339399410993,0.7834669699705497,imU
P0847,0.574930795660075,0.38077854668316974,0.48,0.5,0.07141868468648949,0.49259515561056577,0.33752595127064083,imU
P0848,0.7737440635603412,0.4316745819195451,0.48,0.5,0.6672248606398484,0.8190310757998105,0.8372248606398484,imU
P0849,0.5626679776038955,0.6019257802662338,0.580140573844159,0.5,0.5842226592012985,0.7261484394675324,0.7561484394675324,imU
P0850,0.69,0.43,0.48,0.5,0.59,0.74,0.77,imU
P0851,0.7752065642344552,0.5473967178827724,0.48,0.5,0.5073967178827724,0.7487606145932688,0.7243803072966344,imU
P0852,0.6096199105296337,0.5466841610466593,0.48,0.5,0.6196199105296337,0.7240760178940733,0.76,imU
P0853,0.641010449610549,0.341010449610549,0.48,0.5,0.643923880739273,0.757847761478546,0.7778477614785461,imU
P0854,0.7260718571156142,0.2766946072586397,0.48,0.5,0.5719640714421929,0.7490179642789035,0.7790179642789036,imU
P0855,0.8301887997688273,0.36764159982662054,0.48,0.5,0.5825471999422068,0.8452831996532411,0.8590095996821376,imU
P0856,0.7135897438494389,0.3297435886398848,0.48,0.5,0.5782051280752806,0.7458974359623597,0.7758974359623597,imU
P0857,0.8056413985901889,0.4055310289742317,0.48,0.5,0.6443586014098112,0.827875884103073,0.8456413985901888,imU
P0858,0.5172287617103967,0.6069745820321781,0.8426782656732639,0.5,0.5690762539034656,0.7160508359356437,0.7460508359356437,imU
P0859,0.56,0.68,0.48,0.5,0.77,0.36,0.45,om
P0860,0.65,0.51,0.48,0.5,0.66,0.54,0.33,om
P0861,0.78,0.68,0.48,0.5,0.83,0.4,0.29,om
P0862,0.52,0.81,0.48,0.5,0.72,0.38,0.38,om
P0863,0.64,0.57,0.48,0.5,0.7,0.33,0.26,om
P0864,0.63,0.69,0.48,0.5,0.65,0.41,0.28,om
P0865,0.6,0.76,1.0,0.5,0.77,0.59,0.52,om
P0866,0.67,0.88,0.48,0.5,0.73,0.5,0.25,om
P0867,0.61,0.75,0.48,0.5,0.51,0.33,0.33,om
P0868,0.67,0.84,0.48,0.5,0.74,0.54,0.37,om
P0869,0.74,0.9,0.48,0.5,0.57,0.53,0.29,om
P0870,0.73,0.84,0.48,0.5,0.86,0.58,0.29,om
P0871,0.75,0.76,0.48,0.5,0.83,0.57,0.3,om
P0872,0.69,0.59,0.48,0.5,0.77,0.39,0.21,om
P0873,0.63,0.49,0.48,0.5,0.79,0.45,0.28,om
P0874,0.77,0.57,0.48,0.5,0.88,0.53,0.2,om
P0875,0.68,0.63,0.48,0.5,0.73,0.4,0.3,om
P0876,0.74,0.78,0.48,0.5,0.75,0.54,0.15,om
P0877,0.71,0.71,0.48,0.5,0.68,0.43,0.36,om
P0878,0.68,0.76,0.48,0.5,0.84,0.45,0.27,om
P0879,0.61,0.75,0.48,0.5,0.51,0.33,0.33,om
P0880,0.6422956827733808,0.6964591365546762,0.48,0.5,0.7206225903359715,0.398404651960911,0.40062259033597153,om
P0881,0.6243197997814065,0.8308639599562813,0.48,0.5,0.7339093066375209,0.4912744531001669,0.37304534668123956,om
P0882,0.6446280954556849,0.5583471408988365,0.48,0.5,0.6573140477278424,0.5050826204619514,0.3165702386392121,om
P0883,0.7010195185786285,0.7391865646194572,0.48,0.5,0.6934707221320573,0.45469632390877157,0.36224512035534284,om
P0884,0.6849851182066673,0.8250148817933327,0.48,0.5,0.7568582579825006,0.5456194193275002,0.35688802156916616,om
P0885,0.5705703311108752,0.7011406622217502,0.6174143044413762,0.5,0.77,0.42077940388753177,0.46849807944403143,om
P0886,0.7389533667427697,0.8991028857795169,0.48,0.5,0.5725418236247021,0.5301495190367472,0.29119615229397744,om
P0887,0.71735358754945,0.8123520177865,0.48,0.5,0.7435295964427,0.5270591928854,0.1823520177865,om
P0888,0.6347443911285434,0.6911860977821358,0.48,0.5,0.6517791466732038,0.41118609778213583,0.28474439112854344,om
P0889,0.5633747703461974,0.6804821100494568,0.48,0.5,0.7642146794065189,0.3624105502472838,0.441804129159235,om
P0890,0.6606762346080866,0.5782704938432346,0.48,0.5,0.7289467284513211,0.35481148152970393,0.2393237653919134,om
P0891,0.702392619250217,0.767464206416739,0.48,0.5,0.8064110711246746,0.48358892887532545,0.22521476149956612,om
P0892,0.63,0.49,0.48,0.5,0.79,0.45,0.28,om
P0893,0.6401850819640208,0.5001850819640208,0.48,0.5,0.723796967233865,0.4958328688380935,0.30546270491005195,om
P0894,0.6900852972439572,0.6568941259838856,0.48,0.5,0.7131911712600715,0.41008529724395715,0.3201705944879142,om
P0895,0.7337849969457111,0.8248600122171558,0.48,0.5,0.8543225045814334,0.5781075015271444,0.29189249847285553,om
P0896,0.722924832890918,0.7256601336872657,0.48,0.5,0.8357075167109081,0.428537583554541,0.2785849665781836,om
P0897,0.68,0.76,0.48,0.5,0.84,0.45,0.27,om
P0898,0.71,0.71,0.48,0.5,0.68,0.43,0.36,om
P0899,0.7241147201365099,0.8439235199089934,0.48,0.5,0.8472485602957716,0.5721529601820132,0.2860764800910066,om
P0900,0.6935403919675223,0.6661077119133926,0.48,0.5,0.7074326800541296,0.41354039196752224,0.3270807839350444,om
P0901,0.749001280757089,0.7047989753943289,0.48,0.5,0.833099871924291,0.4154993596214555,0.2838002561514178,om
P0902,0.6896450246936949,0.7049112561734237,0.48,0.5,0.6723668842601356,0.42491125617342373,0.3396450246936949,om
P0903,0.5902662456524725,0.6843237493789247,0.48,0.5,0.7181150074529042,0.3816187468946232,0.376496260558281,om
P0904,0.74,0.9,0.48,0.5,0.57,0.53,0.29,om
P0905,0.61,0.75,0.48,0.5,0.51,0.33,0.33,om
P0906,0.6,0.76,1.0,0.5,0.77,0.59,0.52,om
P0907,0.69,0.59,0.48,0.5,0.77,0.39,0.21,om
P0908,0.5260500523721594,0.7903373297904821,0.48,0.5,0.7275625654651992,0.3769749738139203,0.3905875916512789,om
P0909,0.7694847871506881,0.6845065197925623,0.48,0.5,0.8074674010371887,0.40450651979256225,0.3005152128493119,om
P0910,0.6335557795980344,0.4959262993300574,0.48,0.5,0.7888147401339886,0.4464442204019656,0.27585159046895985,om
P0911,0.6265954134548369,0.7002137596354892,0.48,0.5,0.6261678941838587,0.3963816538193478,0.28851146636290764,om
P0912,0.6855971225760402,0.6076115096958389,0.48,0.5,0.7523884903041611,0.39440287742395974,0.2496258968156375,om
P0913,0.639536521533775,0.6041713061960244,0.48,0.5,0.6547682607668875,0.4719873899695379,0.30384130383443764,om
P0914,0.7020967628463525,0.76,0.48,0.5,0.8368433195933782,0.48788016487946123,0.2794700412198653,om
P0915,0.6100376083999757,0.8280075216799951,0.48,0.5,0.7320050144533301,0.4760401156266407,0.37399749277333494,om
P0916,0.7214532974852769,0.7825375507400871,0.48,0.5,0.638004575887318,0.4681776582842564,0.3332756392010205,om
P0917,0.6893290991944583,0.6548775978518887,0.48,0.5,0.7144515013425695,0.40932909919445826,0.3186581983889165,om
P0918,0.5732584853903209,0.6826516970780642,0.48,0.5,0.7620449087658075,0.3661872931821497,0.4420449087658075,om
P0919,0.748095889894786,0.761904110105214,0.48,0.5,0.8278578761316343,0.5692859587105448,0.30166609634206215,om
P0920,0.7752139142015644,0.6273530562172084,0.48,0.5,0.853930428992178,0.46221911537966276,0.2469252278140796,om
P0921,0.7258852050949077,0.8106062989344156,0.48,0.5,0.6217542479853383,0.48295068364969246,0.3229345214452153,om
P0922,0.65,0.51,0.48,0.5,0.66,0.54,0.33,om
P0923,0.6464035434862097,0.5173392391436827,0.48,0.5,0.7845321521712635,0.43359645651379036,0.2608625325994221,om
P0924,0.6491121741942042,0.5153269548347749,0.48,0.5,0.6635513032231832,0.521355658078288,0.32378521935942933,om
P0925,0.7369958664425778,0.6369958664425778,0.48,0.5,0.8013305776283851,0.3952217629380642,0.2517741035045135,om
P0926,0.61,0.75,0.48,0.5,0.51,0.33,0.33,om
P0927,0.63,0.69,0.48,0.5,0.65,0.41,0.28,om
P0928,0.6113818264128928,0.7458545207613215,0.48,0.5,0.5196727848902498,0.3355273056515713,0.326545433967768,om
P0929,0.73,0.84,0.48,0.5,0.86,0.58,0.29,om
P0930,0.5529561491284998,0.7740478373143639,0.48,0.5,0.6990279051000455,0.388988040671409,0.35003986442863655,om
P0931,0.6650236507941051,0.6075354761911576,0.48,0.5,0.7187677380955788,0.3737913888896839,0.2850236507941051,om
P0932,0.74,0.9,0.48,0.5,0.57,0.53,0.29,om
P0933,0.6575046592840769,0.5770018637136307,0.48,0.5,0.7245065229977077,0.3510055911408923,0.24249534071592307,om
P0934,0.646982286645339,0.7431672175550847,0.48,0.5,0.6932668870220339,0.41341639122245766,0.36663344351101695,om
P0935,0.6015562804697946,0.685936611495685,0.48,0.5,0.6987606620517809,0.38968305747842463,0.3490776045733562,om
P0936,0.7146962597604233,0.6473481298802116,0.48,0.5,0.7646962597604232,0.4,0.29653037402395765,om
P0937,0.67,0.8444341556094396,0.48,0.5,0.73889146109764,0.5355658443905604,0.35669753317168107,om
P0938,0.7048411722242514,0.76,0.48,0.5,0.8364512611108212,0.4925848666701452,0.2806462166675363,om
P0939,0.6839527769108776,0.6141888923564897,0.48,0.5,0.7458111076435103,0.39604722308912244,0.2644250078021017,om
P0940,0.6795074873850747,0.8736616750766169,0.48,0.5,0.750599556000995,0.5126766498467662,0.2563383249233831,om
P0941,0.6584891960766346,0.5697697490145768,0.48,0.5,0.7558129647080385,0.4215108039233655,0.29139567843065384,om
P0942,0.6436110865006592,0.6736666961992089,0.48,0.5,0.6717777384010547,0.40727778269986814,0.2854444346002637,om
P0943,0.7597321424589282,0.6962142860328575,0.48,0.5,0.8320267857541072,0.41013392877053595,0.28594642849178564,om
P0944,0.6369517610679084,0.6274341503888243,0.48,0.5,0.6534758805339542,0.45518644694140464,0.29737940266977103,om
P0945,0.6754399247698207,0.7013599811924551,0.48,0.5,0.6670399717886828,0.42135998119245516,0.3254399247698207,om
P0946,0.7663401479575644,0.6047685944031377,0.48,0.5,0.8708503698939111,0.5373197040848711,0.21829926021217777,om
P0947,0.6623549296055151,0.6980887324013787,0.48,0.5,0.6621330986020683,0.4180887324013788,0.3123549296055152,om
